github_repo,production_path,estratos,n_amostras,cs_blob,cs_blob_any,cs_blob_any_major,cs_blob_maioria,cs_blob_sev_media,cs_blob_unanime,cs_blob_sev_max,cs_blob_n_reviews,cs_data_class,cs_data_class_any,cs_data_class_any_major,cs_data_class_maioria,cs_data_class_sev_media,cs_data_class_unanime,cs_data_class_sev_max,cs_data_class_n_reviews,cs_feature_envy,cs_feature_envy_any,cs_feature_envy_any_major,cs_feature_envy_maioria,cs_feature_envy_sev_media,cs_feature_envy_unanime,cs_feature_envy_sev_max,cs_feature_envy_n_reviews,cs_long_method,cs_long_method_any,cs_long_method_any_major,cs_long_method_maioria,cs_long_method_sev_media,cs_long_method_unanime,cs_long_method_sev_max,cs_long_method_n_reviews,n_testes,n_testes_nome_divergente,test_paths,loc_teste,n_metodos_teste,ts_assertion_roulette,ts_conditional_test_logic,ts_dependent_test,ts_duplicate_assert,ts_eager_test,ts_exception_catching_throwing,ts_general_fixture,ts_lazy_test,ts_magic_number_test,ts_mystery_guest,ts_redundant_assertion,ts_resource_optimism,ts_verbose_test,ts_n_distintos,ts_n_total
test-smells-ditto,/signals/commands/live/src/main/java/org/eclipse/ditto/signals/commands/live/query/RetrieveFeaturesLiveCommandImpl.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/signals/commands/live/src/test/java/org/eclipse/ditto/signals/commands/live/query/RetrieveFeaturesLiveCommandImplTest.java,121,11,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3
test-smells-dltk.core,/core/plugins/org.eclipse.dltk.core/utils/org/eclipse/dltk/utils/TextUtils.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/core/tests/org.eclipse.dltk.core.tests/src/org/eclipse/dltk/core/tests/utils/TextUtilsTest.java,119,12,33,0,0,12,0,0,0,3,18,0,0,0,0,4,66
test-smells-drill,/exec/java-exec/src/main/java/org/apache/drill/exec/expr/ExpressionTreeMaterializer.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/exec/java-exec/src/test/java/org/apache/drill/exec/record/ExpressionTreeMaterializerTest.java,189,8,8,0,0,0,0,0,0,1,1,0,0,0,1,4,11
test-smells-drill,/exec/java-exec/src/main/java/org/apache/drill/exec/store/pcapng/schema/Schema.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/TestSchema.java,116,9,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3
test-smells-drill,/exec/java-exec/src/main/java/org/apache/drill/exec/vector/complex/fn/JsonReader.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/exec/java-exec/src/test/java/org/apache/drill/exec/vector/complex/writer/TestJsonReader.java,748,37,15,4,2,1,0,17,0,2,11,10,0,10,3,10,75
test-smells-drill,/exec/java-exec/src/main/java/org/apache/drill/exec/work/metadata/MetadataProvider.java,disputado,1,0.5,1,1,0,0.5,0,3,8,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/exec/java-exec/src/test/java/org/apache/drill/exec/work/metadata/TestMetadataProvider.java,344,18,21,4,0,0,0,0,0,0,14,0,0,0,0,3,39
test-smells-drill,/logical/src/main/java/org/apache/drill/common/expression/fn/JodaDateValidator.java,disputado,1,,,,,,,,,0.8333,1,1,0,0.8333,0,3,6,,,,,,,,,,,,,,,,,1,0,/logical/src/test/java/org/apache/drill/common/expression/fn/JodaDateValidatorTest.java,203,15,0,1,0,0,0,0,0,0,5,0,0,0,0,2,6
test-smells-druid,/core/src/main/java/org/apache/druid/data/input/impl/TimeAndDimsParseSpec.java,disputado,1,,,,,,,,,,,,,,,,,0.1667,1,0,0,0.1667,0,1,6,,,,,,,,,1,0,/core/src/test/java/org/apache/druid/data/input/impl/TimeAndDimsParseSpecTest.java,72,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
test-smells-druid,/core/src/main/java/org/apache/druid/utils/CompressionUtils.java,disputado,1,,,,,,,,,,,,,,,,,0.1667,1,0,0,0.1667,0,1,6,,,,,,,,,1,0,/core/src/test/java/org/apache/druid/java/util/common/CompressionUtilsTest.java,745,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-druid,/indexing-service/src/main/java/org/apache/druid/indexing/overlord/PortFinder.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/indexing-service/src/test/java/org/apache/druid/indexing/overlord/PortFinderTest.java,73,3,1,1,0,0,1,0,0,0,2,0,0,0,0,4,5
test-smells-druid,/processing/src/main/java/org/apache/druid/segment/IndexIO.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,1.5,1,1,1,1.5,1,2,2,,,,,,,,,1,0,/processing/src/test/java/org/apache/druid/segment/IndexIOTest.java,335,15,0,3,0,0,0,1,0,0,0,0,0,0,0,2,4
test-smells-druid,/processing/src/main/java/org/apache/druid/segment/incremental/IncrementalIndexStorageAdapter.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,1,/processing/src/test/java/org/apache/druid/segment/incremental/IncrementalIndexStorageAdapterTest.java,742,1,19,9,0,2,0,8,0,0,17,1,0,0,8,7,64
test-smells-druid,/server/src/main/java/org/apache/druid/segment/loading/StorageLocation.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/server/src/test/java/org/apache/druid/segment/loading/StorageLocationTest.java,119,5,5,0,0,0,2,0,0,0,0,1,0,1,0,4,9
test-smells-eagle,/eagle-core/eagle-alert-parent/eagle-alert/alert-metadata-parent/alert-metadata/src/main/java/org/apache/eagle/alert/metadata/MetadataUtils.java,disputado,1,,,,,,,,,0.1667,1,0,0,0.1667,0,1,6,,,,,,,,,,,,,,,,,1,0,/eagle-core/eagle-alert-parent/eagle-alert/alert-metadata-parent/alert-metadata/src/test/java/org/apache/eagle/alert/metadata/TestMetadataUtils.java,59,3,2,0,0,0,0,0,0,1,0,0,0,0,0,2,3
test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/SynchronizedRichIterable.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/unit-tests/src/test/java/org/eclipse/collections/impl/SynchronizedRichIterableTest.java,108,9,5,0,5,0,0,0,0,0,10,0,0,0,0,3,20
test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/bag/immutable/ImmutableSingletonBag.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/unit-tests/src/test/java/org/eclipse/collections/impl/bag/immutable/ImmutableSingletonBagTest.java,701,72,37,0,55,0,5,0,0,10,22,0,0,0,0,5,129
test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/block/factory/Functions.java,negativo_confiavel,3,0.0,0,0,0,0.0,0,0,2,0.0,0,0,0,0.0,0,0,4,,,,,,,,,,,,,,,,,1,0,/unit-tests/src/test/java/org/eclipse/collections/impl/block/factory/FunctionsTest.java,627,66,28,0,47,0,49,0,0,78,36,0,0,0,0,5,238
test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/block/factory/Predicates.java,negativo_confiavel,2,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/unit-tests/src/test/java/org/eclipse/collections/impl/block/factory/PredicatesTest.java,1035,104,9,0,77,0,38,0,0,120,57,0,0,0,0,5,301
test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/block/factory/StringPredicates.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/unit-tests/src/test/java/org/eclipse/collections/impl/block/factory/StringPredicatesTest.java,254,26,68,0,21,0,25,0,0,3,0,0,0,0,0,4,117
test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/list/fixed/QuadrupletonList.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/unit-tests/src/test/java/org/eclipse/collections/impl/list/fixed/QuadrupletonListTest.java,211,21,6,2,1,0,1,0,0,0,7,0,0,0,0,5,17
test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/map/mutable/UnmodifiableMutableMap.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,2,0,/unit-tests-java8/src/test/java/org/eclipse/collections/test/map/mutable/UnmodifiableMutableMapTest.java|/unit-tests/src/test/java/org/eclipse/collections/impl/map/mutable/UnmodifiableMutableMapTest.java,585,62,7,0,29,1,3,0,0,5,13,0,0,0,0,8,58
test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/set/mutable/MultiReaderUnifiedSet.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,2,0,/unit-tests-java8/src/test/java/org/eclipse/collections/test/set/mutable/MultiReaderUnifiedSetTest.java|/unit-tests/src/test/java/org/eclipse/collections/impl/set/mutable/MultiReaderUnifiedSetTest.java,545,46,16,4,27,3,19,0,0,10,22,0,0,0,0,14,101
test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/set/mutable/UnifiedSet.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,2,0,/unit-tests-java8/src/test/java/org/eclipse/collections/test/set/mutable/UnifiedSetTest.java|/unit-tests/src/test/java/org/eclipse/collections/impl/set/mutable/UnifiedSetTest.java,716,28,71,23,21,11,17,0,0,12,30,0,4,0,6,9,195
test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/string/immutable/CodePointAdapter.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/unit-tests/src/test/java/org/eclipse/collections/impl/string/immutable/CodePointAdapterTest.java,433,30,56,13,12,2,24,0,0,18,14,0,2,0,0,8,141
test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/utility/LazyIterate.java,disputado,1,0.1667,1,0,0,0.1667,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/unit-tests/src/test/java/org/eclipse/collections/impl/utility/LazyIterateTest.java,270,18,11,3,4,0,5,0,0,4,8,0,0,0,0,6,35
test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/utility/internal/RandomAccessListIterate.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/unit-tests/src/test/java/org/eclipse/collections/impl/utility/internal/RandomAccessListIterateTest.java,516,46,17,0,36,0,0,0,0,16,50,0,0,0,0,4,119
test-smells-eclipse.jdt.core,/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/nd/db/Database.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,1,/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/nd/DatabaseTest.java,337,7,10,2,0,0,0,1,0,0,3,1,0,1,1,7,19
test-smells-eclipse.jdt.core,/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/nd/field/FieldList.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,1,/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/nd/FieldListTest.java,323,16,0,0,0,0,0,0,2,0,10,0,0,0,0,2,12
test-smells-eclipse.platform.ui,/bundles/org.eclipse.jface.databinding/src/org/eclipse/jface/databinding/viewers/ObservableSetTreeContentProvider.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/tests/org.eclipse.jface.tests.databinding/src/org/eclipse/jface/tests/databinding/viewers/ObservableSetTreeContentProviderTest.java,216,14,7,6,0,0,0,1,4,0,3,0,0,0,0,5,21
test-smells-eclipse.platform.ui,/bundles/org.eclipse.jface/src/org/eclipse/jface/fieldassist/ContentProposalAdapter.java,positivo_confiavel,1,1.3333,1,1,1,1.3333,0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/tests/org.eclipse.ui.tests/Eclipse JFace Tests/org/eclipse/jface/tests/fieldassist/ContentProposalAdapterTest.java,236,20,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4
test-smells-egit,/org.eclipse.egit.gitflow/src/org/eclipse/egit/gitflow/op/FeatureCheckoutOperation.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/org.eclipse.egit.gitflow.test/src/org/eclipse/egit/gitflow/op/FeatureCheckoutOperationTest.java,71,2,2,0,0,1,2,0,0,2,0,0,0,0,1,5,8
test-smells-egit,/org.eclipse.egit.ui.test/src/org/eclipse/egit/ui/common/SharingWizard.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/org.eclipse.egit.ui.test/src/org/eclipse/egit/ui/wizards/share/SharingWizardTest.java,328,14,6,0,0,1,0,1,0,0,0,3,1,3,3,7,18
test-smells-egit-github,/org.eclipse.egit.github.core/src/org/eclipse/egit/github/core/Application.java,disputado,1,,,,,,,,,1.0,1,1,0,1.0,0,3,8,,,,,,,,,,,,,,,,,1,0,/org.eclipse.egit.github.core.tests/src/org/eclipse/egit/github/core/tests/ApplicationTest.java,45,2,2,0,0,0,2,0,0,2,0,0,0,0,0,3,6
test-smells-empire-db,/empire-db/src/main/java/org/apache/empire/commons/OptionEntry.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/empire-db/src/test/java/org/apache/empire/commons/OptionEntryTest.java,55,3,3,0,0,0,3,0,0,2,0,0,0,0,0,3,8
test-smells-error-prone,/core/src/main/java/com/google/errorprone/bugpatterns/inject/InjectOnMemberAndConstructor.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,1,1,1.0,0,2,6,1,0,/core/src/test/java/com/google/errorprone/bugpatterns/inject/InjectOnMemberAndConstructorTest.java,80,5,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2
test-smells-error-prone,/core/src/main/java/com/google/errorprone/bugpatterns/threadsafety/DeprecatedThreadMethods.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/core/src/test/java/com/google/errorprone/bugpatterns/threadsafety/DeprecatedThreadMethodsTest.java,190,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-facebook-android-sdk,/facebook-common/src/main/java/com/facebook/share/internal/ShareContentValidation.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/facebook/src/test/java/com/facebook/share/internal/ShareContentValidationTest.java,197,16,0,0,0,0,1,0,0,4,0,0,0,0,0,2,5
test-smells-facebook-android-sdk,/facebook-core/src/main/java/com/facebook/AccessTokenManager.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/facebook/src/test/java/com/facebook/AccessTokenManagerTest.java,241,24,2,0,0,0,0,2,2,1,0,0,0,0,1,5,8
test-smells-facebook-android-sdk,/facebook-core/src/main/java/com/facebook/ProfileManager.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,/facebook/src/androidTest/java/com/facebook/ProfileManagerTest.java|/facebook/src/test/java/com/facebook/ProfileManagerTest.java,152,4,4,1,0,0,2,1,0,2,0,0,0,0,1,6,11
test-smells-falcon,/common/src/main/java/org/apache/falcon/entity/FeedHelper.java,disputado,1,,,,,,,,,,,,,,,,,0.375,1,1,0,0.375,0,2,8,,,,,,,,,1,0,/common/src/test/java/org/apache/falcon/entity/FeedHelperTest.java,1080,52,51,6,0,5,13,0,1,7,8,0,0,0,6,8,97
test-smells-falcon,/webapp/src/main/java/org/apache/falcon/resource/InstanceManager.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/prism/src/test/java/org/apache/falcon/resource/InstanceManagerTest.java,97,12,4,0,0,1,0,0,1,0,5,0,0,0,1,5,12
test-smells-fastr,/com.oracle.truffle.r.nodes/src/com/oracle/truffle/r/nodes/unary/UnaryArithmeticNode.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/com.oracle.truffle.r.nodes.test/src/com/oracle/truffle/r/nodes/test/UnaryArithmeticNodeTest.java,276,21,3,7,0,0,0,0,1,0,4,0,0,0,0,4,15
test-smells-fastr,/com.oracle.truffle.r.runtime/src/com/oracle/truffle/r/runtime/RSerialize.java,disputado,1,0.3333,1,1,0,0.3333,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/com.oracle.truffle.r.test/src/com/oracle/truffle/r/test/runtime/TestRSerialize.java,153,9,17,0,0,0,5,0,0,2,17,0,0,0,0,4,41
test-smells-flink,/flink-java/src/main/java/org/apache/flink/api/java/summarize/aggregation/ShortSummaryAggregator.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/flink-java/src/test/java/org/apache/flink/api/java/summarize/aggregation/ShortSummaryAggregatorTest.java,129,7,22,0,0,0,0,0,0,0,15,0,0,0,0,2,37
test-smells-flink,/flink-libraries/flink-gelly-examples/src/main/java/org/apache/flink/graph/drivers/input/CompleteGraph.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/flink-libraries/flink-gelly/src/test/java/org/apache/flink/graph/generator/CompleteGraphTest.java,82,3,5,0,0,0,0,0,0,0,4,0,0,0,0,2,9
test-smells-flink,/flink-libraries/flink-gelly/src/main/java/org/apache/flink/graph/types/valuearray/DoubleValueArray.java,disputado,1,,,,,,,,,,,,,,,,,0.3333,1,1,0,0.3333,0,2,6,,,,,,,,,1,0,/flink-libraries/flink-gelly/src/test/java/org/apache/flink/graph/types/valuearray/DoubleValueArrayTest.java,128,2,23,4,0,1,2,0,0,8,7,0,0,0,2,7,47
test-smells-flink,/flink-libraries/flink-gelly/src/main/java/org/apache/flink/graph/types/valuearray/ValueArrayTypeInfo.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/flink-libraries/flink-gelly/src/test/java/org/apache/flink/graph/types/valuearray/ValueArrayTypeInfoTest.java,67,5,8,0,0,0,4,0,0,3,0,0,0,0,0,3,15
test-smells-flink,/flink-runtime/src/main/java/org/apache/flink/runtime/checkpoint/CheckpointStatsSnapshot.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/flink-runtime/src/test/java/org/apache/flink/runtime/checkpoint/CheckpointStatsSnapshotTest.java,88,2,8,0,0,0,1,0,0,0,0,0,0,0,1,3,10
test-smells-flink,/flink-runtime/src/main/java/org/apache/flink/runtime/io/disk/iomanager/AsynchronousFileIOChannel.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/flink-runtime/src/test/java/org/apache/flink/runtime/io/disk/iomanager/AsynchronousFileIOChannelTest.java,430,9,1,7,1,0,2,5,0,8,0,0,0,0,4,7,28
test-smells-flink,/flink-runtime/src/main/java/org/apache/flink/runtime/state/StateSerializerProvider.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/flink-runtime/src/test/java/org/apache/flink/runtime/state/StateSerializerProviderTest.java,285,18,12,0,0,0,17,3,0,12,0,0,0,0,0,4,44
test-smells-flink,/flink-runtime/src/main/java/org/apache/flink/runtime/taskexecutor/TaskExecutor.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/flink-runtime/src/test/java/org/apache/flink/runtime/taskexecutor/TaskExecutorTest.java,1887,45,27,3,0,2,13,21,11,22,5,0,0,0,19,9,123
test-smells-flink,/flink-table/flink-table-runtime-blink/src/main/java/org/apache/flink/table/dataformat/DataFormatConverters.java,negativo_confiavel,2,0.0,0,0,0,0.0,0,0,2,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/flink-table/flink-table-runtime-blink/src/test/java/org/apache/flink/table/dataformat/DataFormatConvertersTest.java,202,5,0,1,1,0,2,0,0,6,0,0,0,0,1,5,11
test-smells-freemarker,/src/main/java/freemarker/core/TemplateConfiguration.java,positivo_confiavel,1,,,,,,,,,1.5,1,1,1,1.5,1,2,4,,,,,,,,,,,,,,,,,1,1,/src/test/java/freemarker/core/TemplateConfigurationTest.java,970,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-freemarker,/src/main/java/freemarker/template/utility/NumberUtil.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/src/test/java/freemarker/template/utility/NumberUtilTest.java,215,3,50,6,0,2,0,15,0,0,28,0,0,0,3,6,104
test-smells-gef,/org.eclipse.gef.geometry/src/org/eclipse/gef/geometry/projective/Vector3D.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/org.eclipse.gef.geometry.tests/src/org/eclipse/gef/geometry/tests/Vector3DTests.java,117,9,23,1,0,0,9,0,0,2,23,0,1,0,0,6,59
test-smells-geode,/geode-core/src/main/java/org/apache/geode/cache/client/internal/AbstractOp.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,0,0,0.5,0,1,6,1,0,/geode-core/src/test/java/org/apache/geode/cache/client/internal/AbstractOpTest.java,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-geode,/geode-core/src/main/java/org/apache/geode/internal/cache/DistributedPutAllOperation.java,disputado,1,,,,,,,,,0.6667,1,1,0,0.6667,0,2,6,,,,,,,,,,,,,,,,,1,0,/geode-core/src/test/java/org/apache/geode/internal/cache/DistributedPutAllOperationTest.java,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-geode,/geode-core/src/main/java/org/apache/geode/internal/cache/DistributedRegion.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/geode-core/src/test/java/org/apache/geode/internal/cache/DistributedRegionTest.java,96,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
test-smells-geode,/geode-core/src/main/java/org/apache/geode/internal/cache/InternalCacheBuilder.java,disputado,1,0.625,1,1,0,0.625,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/geode-core/src/test/java/org/apache/geode/internal/cache/InternalCacheBuilderTest.java,712,55,0,0,0,0,30,0,0,3,0,0,0,0,0,2,33
test-smells-geode,/geode-core/src/main/java/org/apache/geode/internal/cache/Oplog.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1,1,1,1.5,0,3,6,1,0,/geode-core/src/test/java/org/apache/geode/internal/cache/OplogTest.java,83,10,0,0,0,0,2,0,0,2,0,0,0,0,0,2,4
test-smells-geode,/geode-experimental-driver/src/main/java/org/apache/geode/experimental/driver/ValueEncoder.java,disputado,1,0.6667,1,1,0,0.6667,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/geode-experimental-driver/src/test/java/org/apache/geode/experimental/driver/ValueEncoderTest.java,45,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2
test-smells-geode,/geode-lucene/src/main/java/org/apache/geode/cache/lucene/internal/LuceneIndexForPartitionedRegion.java,disputado,1,0.8,1,1,0,0.8,0,3,10,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/geode-lucene/src/test/java/org/apache/geode/cache/lucene/internal/LuceneIndexForPartitionedRegionTest.java,393,22,0,0,0,0,14,0,0,9,1,0,0,0,0,3,24
test-smells-geode,/geode-management/src/main/java/org/apache/geode/cache/configuration/CacheConfig.java,positivo_confiavel,1,,,,,,,,,1.5,1,1,1,1.5,0,3,8,,,,,,,,,,,,,,,,,1,0,/geode-core/src/test/java/org/apache/geode/cache/configuration/CacheConfigTest.java,224,18,26,0,0,2,3,0,8,2,6,0,0,0,2,7,49
test-smells-giraph,/giraph-core/src/main/java/org/apache/giraph/types/heaps/FixedCapacityIntByteMinHeap.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/giraph-core/src/test/java/org/apache/giraph/types/heaps/TestFixedCapacityIntByteMinHeap.java,60,1,3,3,0,0,1,0,0,0,0,0,0,0,0,3,7
test-smells-giraph,/giraph-core/src/main/java/org/apache/giraph/types/heaps/FixedCapacityLongByteMinHeap.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/giraph-core/src/test/java/org/apache/giraph/types/heaps/TestFixedCapacityLongByteMinHeap.java,60,1,3,3,0,0,1,0,0,0,0,0,0,0,0,3,7
test-smells-gora,/gora-accumulo/src/main/java/org/apache/gora/accumulo/store/AccumuloStore.java,negativo_1_review,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,1,1,0,/gora-accumulo/src/test/java/org/apache/gora/accumulo/store/AccumuloStoreTest.java,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-graal,/compiler/src/org.graalvm.compiler.truffle.runtime/src/org/graalvm/compiler/truffle/runtime/TruffleInlining.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,1,/compiler/src/org.graalvm.compiler.truffle.test/src/org/graalvm/compiler/truffle/test/TruffleInliningTest.java,281,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-graal,/truffle/src/com.oracle.truffle.api/src/com/oracle/truffle/api/TruffleFile.java,disputado,1,,,,,,,,,0.5,1,1,0,0.5,0,2,8,,,,,,,,,,,,,,,,,1,0,/truffle/src/com.oracle.truffle.api.test/src/com/oracle/truffle/api/test/polyglot/TruffleFileTest.java,108,4,7,0,1,1,1,0,0,1,0,0,0,0,0,5,11
test-smells-graal,/vm/src/org.graalvm.component.installer/src/org/graalvm/component/installer/persist/HeaderParser.java,disputado,1,1.0,1,1,0,1.0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/vm/src/org.graalvm.component.installer.test/src/org/graalvm/component/installer/persist/HeaderParserTest.java,294,18,16,0,0,13,0,28,0,2,0,0,0,0,2,5,61
