sample_id,smell,granularidade,code_name,path,start_line,end_line,mlcq_repo,github_repo,repo_status,commit_hash,is_industry_relevant,n_reviews,n_revisores,severidades,n_positivos,n_major_ou_mais,n_reviews_crosscheck,sev_max,sev_media,sev_mediana,pos_any,pos_maioria,pos_unanime,pos_any_major,foi_crosscheck,estrato
5343744,blob,class,org.apache.nifi.processors.cybersecurity.AbstractFuzzyHashProcessor,/nifi-nar-bundles/nifi-cybersecurity-bundle/nifi-cybersecurity-processors/src/main/java/org/apache/nifi/processors/cybersecurity/AbstractFuzzyHashProcessor.java,32,88,apache/nifi,test-smells-nifi,HASH_OK,c8eff590efa3babcda0b755009224dcac168708b,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5345695,data class,class,org.apache.openejb.client.JNDIContext.SimpleNameParser,/openejb/server/openejb-client/src/main/java/org/apache/openejb/client/JNDIContext.java,597,613,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5353485,long method,function,org.apache.openejb.builder.Activator#stop BundleContext,/openejb-eclipse-plugin/plugins/org.apache.openejb.builder/src/main/java/org/apache/openejb/builder/Activator.java,66,70,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5354426,data class,class,org.apache.nifi.web.api.dto.RemoteProcessGroupDTO,/nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-client-dto/src/main/java/org/apache/nifi/web/api/dto/RemoteProcessGroupDTO.java,30,405,apache/nifi,test-smells-nifi,HASH_OK,c8eff590efa3babcda0b755009224dcac168708b,1,6,3,critical|critical|major|major|none|none,4,4,4,3,1.6667,2.0,1,1,0,1,1,positivo_confiavel
5354848,data class,class,org.apache.openejb.jee.was.v6.ecore.EObject,/openejb/container/openejb-jee/src/main/java/org/apache/openejb/jee/was/v6/ecore/EObject.java,57,262,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,8,4,critical|major|major|minor|minor|none|none|none,5,3,6,3,1.125,1.0,1,1,0,1,1,positivo_confiavel
5354961,long method,function,org.apache.nifi.processors.jolt.record.JoltTransformRecord#transform Record|JoltTransform,/nifi-nar-bundles/nifi-jolt-record-bundle/nifi-jolt-record-processors/src/main/java/org/apache/nifi/processors/jolt/record/JoltTransformRecord.java,379,392,apache/nifi,test-smells-nifi,HASH_OK,c8eff590efa3babcda0b755009224dcac168708b,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5355489,long method,function,org.apache.nifi.processors.media.ExtractMediaMetadata#tika_parse InputStream|String|Integer|Integer,/nifi-nar-bundles/nifi-media-bundle/nifi-media-processors/src/main/java/org/apache/nifi/processors/media/ExtractMediaMetadata.java,210,255,apache/nifi,test-smells-nifi,HASH_OK,c8eff590efa3babcda0b755009224dcac168708b,1,6,3,major|major|major|minor|minor|none,5,3,4,2,1.3333,1.5,1,1,0,1,1,positivo_confiavel
5356733,data class,class,org.apache.nifi.remote.io.socket.ssl.SSLSocketChannelCommunicationsSession,/nifi-commons/nifi-site-to-site-client/src/main/java/org/apache/nifi/remote/io/socket/ssl/SSLSocketChannelCommunicationsSession.java,23,114,apache/nifi,test-smells-nifi,HASH_OK,c8eff590efa3babcda0b755009224dcac168708b,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5358686,long method,function,org.apache.openejb.jee.was.v6.ejb.MethodElement#getDescriptions,/openejb/container/openejb-jee/src/main/java/org/apache/openejb/jee/was/v6/ejb/MethodElement.java,360,365,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5359797,blob,class,org.apache.openejb.config.AnnotationDeployer.DiscoverAnnotatedBeans,/openejb/container/openejb-core/src/main/java/org/apache/openejb/config/AnnotationDeployer.java,411,1700,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,6,3,critical|major|major|none|none|none,3,3,4,3,1.1667,1.0,1,0,0,1,1,disputado
5361443,feature envy,function,org.apache.openejb.client.Options#get String|T,/openejb/server/openejb-client/src/main/java/org/apache/openejb/client/Options.java,186,204,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5363451,data class,class,org.apache.nifi.processors.jolt.record.util.TransformFactory,/nifi-nar-bundles/nifi-jolt-record-bundle/nifi-jolt-record-processors/src/main/java/org/apache/nifi/processors/jolt/record/util/TransformFactory.java,37,118,apache/nifi,test-smells-nifi,HASH_OK,c8eff590efa3babcda0b755009224dcac168708b,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5366640,long method,function,org.apache.pig.PigServer.PigServer PigContext|boolean,/src/org/apache/pig/PigServer.java,223,296,apache/pig,,SEM_REPO,17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f,1,6,3,major|major|major|major|none|none,4,4,4,2,1.3333,2.0,1,1,0,1,1,positivo_confiavel
5368964,blob,class,org.apache.openejb.server.cxf.config.WSS4JInInterceptorFactory,/openejb/server/openejb-cxf/src/main/java/org/apache/openejb/server/cxf/config/WSS4JInInterceptorFactory.java,28,48,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,8,4,major|major|minor|none|none|none|none|none,3,2,6,2,0.625,0.0,1,0,0,1,1,disputado
5370715,data class,class,org.apache.phoenix.compile.DeleteCompiler.ClientSelectDeleteMutationPlan,/phoenix-core/src/main/java/org/apache/phoenix/compile/DeleteCompiler.java,844,978,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,8,4,critical|major|major|major|minor|minor|minor|none,7,4,6,3,1.5,1.5,1,1,0,1,1,positivo_confiavel
5371806,blob,class,org.apache.nifi.record.path.filter.EndsWith,/nifi-commons/nifi-record-path/src/main/java/org/apache/nifi/record/path/filter/EndsWith.java,22,33,apache/nifi,test-smells-nifi,HASH_OK,c8eff590efa3babcda0b755009224dcac168708b,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5374635,long method,function,org.apache.pig.data.DefaultAbstractBag#incSpillCount Enum|long,/src/org/apache/pig/data/DefaultAbstractBag.java,442,450,apache/pig,,SEM_REPO,17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5374719,data class,class,org.apache.pig.backend.hadoop.executionengine.spark.converter.SparkSampleSortConverter.ToValueFunction,/src/org/apache/pig/backend/hadoop/executionengine/spark/converter/SparkSampleSortConverter.java,119,133,apache/pig,,SEM_REPO,17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5375248,feature envy,function,org.apache.nifi.web.api.dto.BulletinDTO#getNodeAddress,/nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-client-dto/src/main/java/org/apache/nifi/web/api/dto/BulletinDTO.java,59,64,apache/nifi,test-smells-nifi,HASH_OK,c8eff590efa3babcda0b755009224dcac168708b,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5380933,blob,class,org.apache.nifi.controller.AbstractControllerService,/nifi-api/src/main/java/org/apache/nifi/controller/AbstractControllerService.java,28,120,apache/nifi,test-smells-nifi,HASH_OK,c8eff590efa3babcda0b755009224dcac168708b,1,6,3,minor|minor|minor|minor|none|none,4,0,4,1,0.6667,1.0,1,1,0,0,1,positivo_confiavel
5384197,long method,function,org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MultiQueryOptimizer#removeAndReconnect MapReduceOper|MapReduceOper,/src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/MultiQueryOptimizer.java,1096,1141,apache/pig,,SEM_REPO,17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f,1,8,4,major|major|minor|none|none|none|none|none,3,2,6,2,0.625,0.0,1,0,0,1,1,disputado
5384416,long method,function,org.apache.nifi.processors.standard.DistributeLoad.NextAvailableStrategy#mapToRelationship ProcessContext|FlowFile,/nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors/src/main/java/org/apache/nifi/processors/standard/DistributeLoad.java,461,483,apache/nifi,test-smells-nifi,HASH_OK,c8eff590efa3babcda0b755009224dcac168708b,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5388415,data class,class,org.apache.phoenix.schema.stats.StatisticsCollectionRunTracker.ColumnFamilyRegionInfo,/phoenix-core/src/main/java/org/apache/phoenix/schema/stats/StatisticsCollectionRunTracker.java,129,159,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,8,4,major|minor|minor|none|none|none|none|none,3,1,6,2,0.5,0.0,1,0,0,1,1,disputado
5389537,long method,function,org.apache.pig.impl.util.Utils.is64bitJVM,/src/org/apache/pig/impl/util/Utils.java,97,101,apache/pig,,SEM_REPO,17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5389735,feature envy,function,org.apache.openejb.client.util.ClassLoaderUtil.isParent ClassLoader|ClassLoader,/openejb/server/openejb-client/src/main/java/org/apache/openejb/client/util/ClassLoaderUtil.java,24,34,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5392183,blob,class,org.apache.openejb.cdi.CurrentCreationalContext,/openejb/container/openejb-core/src/main/java/org/apache/openejb/cdi/CurrentCreationalContext.java,24,38,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,6,3,critical|minor|none|none|none|none,2,1,4,3,0.6667,0.0,1,0,0,1,1,disputado
5392679,data class,class,org.apache.openejb.jee.sun.JaxbSun.NamespaceFilter,/openejb/container/openejb-jee/src/main/java/org/apache/openejb/jee/sun/JaxbSun.java,96,106,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,6,3,major|none|none|none|none|none,1,1,4,2,0.3333,0.0,1,0,0,1,1,disputado
5393638,feature envy,function,org.apache.openejb.monitoring.LocalMBeanServer.NoOpMBeanServer#instantiate String,/openejb/container/openejb-core/src/main/java/org/apache/openejb/monitoring/LocalMBeanServer.java,390,393,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5394056,long method,function,org.apache.phoenix.end2end.join.HashJoinLocalIndexIT#testJoinWithLocalIndex,/phoenix-core/src/it/java/org/apache/phoenix/end2end/join/HashJoinLocalIndexIT.java,488,527,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5394068,data class,class,org.apache.phoenix.hbase.index.metrics.MetricsIndexerSource,/phoenix-core/src/main/java/org/apache/phoenix/hbase/index/metrics/MetricsIndexerSource.java,25,150,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,8,4,major|major|major|major|minor|none|none|none,5,4,4,2,1.125,1.5,1,1,0,1,1,positivo_confiavel
5395652,long method,function,org.apache.pig.impl.logicalLayer.schema.SchemaUtil.newBagSchema String|String|List<String>|List<Byte>,/src/org/apache/pig/impl/logicalLayer/schema/SchemaUtil.java,179,189,apache/pig,,SEM_REPO,17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5396847,feature envy,function,org.apache.openejb.persistence.CriteriaLogQuery#getQueryString,/openejb/container/openejb-core/src/main/java/org/apache/openejb/persistence/CriteriaLogQuery.java,73,75,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5399317,data class,class,org.apache.pig.piggybank.storage.PigStorageSchema,/contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/PigStorageSchema.java,35,44,apache/pig,,SEM_REPO,17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5402098,long method,function,org.apache.pig.data.DefaultDataBag#spill,/src/org/apache/pig/data/DefaultDataBag.java,84,136,apache/pig,,SEM_REPO,17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5403342,blob,class,org.apache.phoenix.end2end.UpdateCacheAcrossDifferentClientsIT,/phoenix-core/src/it/java/org/apache/phoenix/end2end/UpdateCacheAcrossDifferentClientsIT.java,44,337,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5403624,long method,function,org.apache.pig.builtin.Invoker.stringToClass String,/src/org/apache/pig/builtin/Invoker.java,113,138,apache/pig,,SEM_REPO,17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f,1,6,3,minor|minor|minor|minor|minor|none,5,0,4,1,0.8333,1.0,1,1,0,0,1,positivo_confiavel
5406665,blob,class,org.apache.tomee.webapp.command.impl.GetJndi,/openejb/tomee/tomee-webapp/src/main/java/org/apache/tomee/webapp/command/impl/GetJndi.java,31,51,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5409414,feature envy,function,jug.rest.SubjectService#list,/openejb/examples/polling-parent/polling-web/src/main/java/jug/rest/SubjectService.java,75,79,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5412570,blob,class,org.superbiz.calculator.client.RemoteClientActivator,/openejb/examples/simple-osgi/simple-osgi-remote-client/src/main/java/org/superbiz/calculator/client/RemoteClientActivator.java,24,43,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5412639,long method,function,org.apache.tomee.webapp.jsf.EJBInvocationHelper#submit,/sandbox/tomee-webapp-ng/src/main/java/org/apache/tomee/webapp/jsf/EJBInvocationHelper.java,45,53,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5414004,long method,function,org.apache.phoenix.jdbc.PhoenixParameterMetaData#getParam int,/phoenix-core/src/main/java/org/apache/phoenix/jdbc/PhoenixParameterMetaData.java,78,92,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5414165,blob,class,org.apache.phoenix.compile.OffsetCompiler,/phoenix-core/src/main/java/org/apache/phoenix/compile/OffsetCompiler.java,33,114,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5414612,data class,class,org.apache.openejb.jee.FacesProperty,/openejb/container/openejb-jee/src/main/java/org/apache/openejb/jee/FacesProperty.java,70,298,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,8,4,critical|major|major|minor|minor|none|none|none,5,3,6,3,1.125,1.0,1,1,0,1,1,positivo_confiavel
5414837,feature envy,function,org.apache.openejb.math.stat.descriptive.DescriptiveStatistics.DescriptiveStatistics int,/openejb/container/openejb-core/src/main/java/org/apache/openejb/math/stat/descriptive/DescriptiveStatistics.java,128,130,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5416350,long method,function,org.apache.phoenix.end2end.BaseAggregateIT#testGroupByOrderPreservingDescSort,/phoenix-core/src/it/java/org/apache/phoenix/end2end/BaseAggregateIT.java,386,427,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,6,3,major|minor|minor|minor|none|none,4,1,4,2,0.8333,1.0,1,1,0,1,1,positivo_confiavel
5417605,long method,function,org.apache.openejb.builder.Model#getModel String,/openejb-eclipse-plugin/plugins/org.apache.openejb.builder/src/main/java/org/apache/openejb/builder/Model.java,34,42,apache/openejb,test-smells-openejb,HASH_OK,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5418030,long method,function,org.apache.phoenix.coprocessor.generated.ServerCacheFactoryProtos.ServerCacheFactory#writeReplace,/phoenix-core/src/main/java/org/apache/phoenix/coprocessor/generated/ServerCacheFactoryProtos.java,209,213,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5419311,long method,function,org.apache.phoenix.iterate.MapReduceParallelScanGrouper#getRegionLocationsFromManifest SnapshotManifest,/phoenix-core/src/main/java/org/apache/phoenix/iterate/MapReduceParallelScanGrouper.java,90,111,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5420605,long method,function,org.apache.phoenix.end2end.ImmutableTablePropertiesIT#testImmutableKeywordAndProperty,/phoenix-core/src/it/java/org/apache/phoenix/end2end/ImmutableTablePropertiesIT.java,96,128,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5421253,blob,class,org.apache.phoenix.iterate.BaseResultIterator,/phoenix-core/src/main/java/org/apache/phoenix/iterate/BaseResultIterator.java,31,41,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5421299,blob,class,org.apache.phoenix.pherf.PherfMainIT,/phoenix-pherf/src/it/java/org/apache/phoenix/pherf/PherfMainIT.java,25,36,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5422127,long method,function,org.apache.pivot.wtk.skin.ContainerSkin.IndexFocusTraversalPolicy#getNextComponent Container|Component|FocusTraversalDirection,/wtk/src/org/apache/pivot/wtk/skin/ContainerSkin.java,57,118,apache/pivot,test-smells-pivot,HASH_OK,568543f3396648a646341fe077a714eb06d556c0,1,4,2,major|major|none|none,2,2,2,2,1.0,1.0,1,0,0,1,1,disputado
5423009,feature envy,function,org.apache.phoenix.coprocessor.generated.MetaDataProtos.ClearCacheResponse.ClearCacheResponse com.google.protobuf.CodedInputStream|com.google.protobuf.ExtensionRegistryLite,/phoenix-core/src/main/java/org/apache/phoenix/coprocessor/generated/MetaDataProtos.java,13962,14001,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,6,3,minor|minor|minor|none|none|none,3,0,4,1,0.5,0.5,1,0,0,0,1,disputado
5423428,feature envy,function,org.apache.phoenix.hbase.index.write.IndexWriter.getFailurePolicy RegionCoprocessorEnvironment,/phoenix-core/src/main/java/org/apache/phoenix/hbase/index/write/IndexWriter.java,87,100,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,6,3,major|none|none|none|none|none,1,1,4,2,0.3333,0.0,1,0,0,1,1,disputado
5423795,data class,class,org.apache.pivot.functional.monad.None,/core/src/org/apache/pivot/functional/monad/None.java,24,70,apache/pivot,test-smells-pivot,HASH_OK,568543f3396648a646341fe077a714eb06d556c0,1,6,3,minor|none|none|none|none|none,1,0,4,1,0.1667,0.0,1,0,0,0,1,disputado
5424715,feature envy,function,org.apache.pivot.collections.adapter.ListAdapter#add T,/core/src/org/apache/pivot/collections/adapter/ListAdapter.java,63,81,apache/pivot,test-smells-pivot,HASH_OK,568543f3396648a646341fe077a714eb06d556c0,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5425598,blob,class,org.apache.phoenix.iterate.SizeBoundQueue,/phoenix-core/src/main/java/org/apache/phoenix/iterate/SizeBoundQueue.java,25,96,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5426714,feature envy,function,org.apache.pivot.collections.immutable.ImmutableMap#clear,/core/src/org/apache/pivot/collections/immutable/ImmutableMap.java,64,68,apache/pivot,test-smells-pivot,HASH_OK,568543f3396648a646341fe077a714eb06d556c0,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5427627,data class,class,org.apache.pivot.wtk.WindowActionMappingListener,/wtk/src/org/apache/pivot/wtk/WindowActionMappingListener.java,25,87,apache/pivot,test-smells-pivot,HASH_OK,568543f3396648a646341fe077a714eb06d556c0,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5427653,blob,class,org.apache.pivot.wtk.RollupStateListener.Listeners,/wtk/src/org/apache/pivot/wtk/RollupStateListener.java,32,51,apache/pivot,test-smells-pivot,HASH_OK,568543f3396648a646341fe077a714eb06d556c0,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
5428702,feature envy,function,org.apache.phoenix.optimize.Cost#compareTo Cost,/phoenix-core/src/main/java/org/apache/phoenix/optimize/Cost.java,94,106,apache/phoenix,test-smells-phoenix,HASH_OK,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
